1.000000000000000000e+00,5.439891666173934937e-02,3.391819074749946594e-02,-2.897759201005101204e-03,-1.204345524311065674e-01
5.439891666173934937e-02,1.000000000000000000e+00,5.497115850448608398e-02,-2.239249646663665771e-03,-1.919305510818958282e-02
3.391819074749946594e-02,5.497115850448608398e-02,9.999999403953552246e-01,8.146256441250443459e-04,-3.058767318725585938e-02
-2.897759201005101204e-03,-2.239249646663665771e-03,8.146255859173834324e-04,1.000000000000000000e+00,-7.091613952070474625e-03
-1.204345524311065674e-01,-1.919305510818958282e-02,-3.058767132461071014e-02,-7.091614417731761932e-03,1.000000000000000000e+00
