mass_solar_masses,mass_kg,schwarzschild_radius_m,entropy_standard_j_k,entropy_goe_j_k,entropy_ratio,temperature_standard_k,temperature_goe_k,temperature_ratio,heat_capacity_standard_j_k,heat_capacity_goe_j_k,capacity_correction_factor,evaporation_time_standard_gyr,evaporation_time_goe_gyr,evaporation_time_ratio
1.0,1.989e+30,2954.126555055405,1.4490106579832647e+54,1.3475799119244363e+54,0.93,6.168429613193973e-08,6.632720014187067e-08,1.075268817204301,-29713.182882672125,-122317.32083298462,4.116601082959597,2.1902563054662678e-29,1.6384256317192161e-29,0.7480520100000003
2.6826957952797255,5.335881936811373e+30,7925.022887971315,1.0428322105765277e+55,9.698339558361707e+54,0.93,2.299339949034657e-08,2.4724085473490935e-08,1.075268817204301,-213841.5201992219,-880300.2336338434,4.116601082959597,2.1902563054662666e-26,1.638425631719215e-26,0.7480520100000001
7.196856730011519,1.431454803599291e+31,21260.425579056235,7.505114012960474e+55,6.979756032053241e+55,0.93,8.571005154890863e-09,9.216134575151464e-09,1.075268817204301,-1538986.7838016648,-6335394.66085844,4.116601082959597,2.1902563054662642e-23,1.6384256317192144e-23,0.7480520100000007
19.306977288832496,3.8401577827487833e+31,57035.25430679168,5.401323029367833e+56,5.023230417312085e+56,0.9300000000000002,3.194922499215816e-09,3.4354005367912e-09,1.075268817204301,-11075867.392401794,-45594927.70227811,4.116601082959597,2.1902563054662645e-20,1.6384256317192132e-20,0.74805201
51.7947467923121,1.0301975136990876e+32,153008.23691153992,3.887254799487211e+57,3.615146963523106e+57,0.93,1.190937304496979e-09,1.280577746770945e-09,1.075268817204301,-79711430.783722,-328140162.2885289,4.116601082959597,2.1902563054662647e-17,1.638425631719214e-17,0.7480520100000003
138.94954943731375,2.7637065383081704e+32,410474.5538057523,2.7976015864959117e+58,2.601769475441198e+58,0.9300000000000002,4.43933041753174e-10,4.77347356723843e-10,1.075268817204301,-573671747.0946773,-2361577735.3532724,4.116601082959597,2.1902563054662683e-14,1.638425631719216e-14,0.74805201
372.7593720314938,7.414183909706412e+32,1101178.3595640128,2.0133937805663993e+59,1.8724562159267515e+59,0.93,1.6548020186794422e-10,1.7793570093327333e-10,1.075268817204301,-4128633373.8957915,-16995936618.12255,4.116601082959597,2.1902563054662615e-11,1.638425631719211e-11,0.74805201
1000.0,1.9889999999999998e+33,2954126.555055405,1.4490106579832647e+60,1.3475799119244362e+60,0.93,6.168429613193971e-11,6.632720014187066e-11,1.075268817204301,-29713182882.672127,-122317320832.98463,4.116601082959597,2.19025630546627e-08,1.6384256317192175e-08,0.7480520100000001
