9.999999403953552246e-01,4.732470959424972534e-02,1.106864307075738907e-02,-5.802618488814914599e-06,-1.040733531117439270e-01
4.732470959424972534e-02,1.000000000000000000e+00,7.090692967176437378e-02,-6.423960905522108078e-03,-1.553312130272388458e-02
1.106864307075738907e-02,7.090693712234497070e-02,9.999999403953552246e-01,-5.565056926570832729e-05,-1.012188196182250977e-02
-5.802618943562265486e-06,-6.423960905522108078e-03,-5.565056926570832729e-05,1.000000000000000000e+00,7.671893690712749958e-04
-1.040733605623245239e-01,-1.553312037140130997e-02,-1.012188196182250977e-02,7.671893690712749958e-04,1.000000000000000000e+00
