0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.037969164908088805,-0.001134164082369592,0.0036127395077154177,0.003465896910165237,0.003424857794431819,0.0019156105696303248,0.0010706483563936026,0.0016395537134248973,0.0006874459458069996,0.00027714051995551196,0.0012913773593507824,0.004177407517230513,0.0033550737544223307,0.00472736236964684,0.005544402244925875,-0.0029348427410734166,0.003048173754455544,0.00019661409078888217,-0.003772175314757649,-0.0011415037348196486,-0.005972847522869798,0.00537203838884495,0.0017554039044314909,0.003075009885731719,0.0031001186437600668,0.002716799619779947,-0.003656818968197916
-0.001134164082369592,0.03130906219445795,0.0023125488972197397,0.004803792425035831,0.0006159847604040509,0.00866240089267912,0.0036011469334862223,0.0007120866978800443,0.0029711060070967254,-0.003433883113366282,0.00019770477770514328,0.002688021534084844,0.0049925403497234865,-0.001819717132824927,0.0024655407266565015,0.001974719450058329,0.0006264649122165266,-0.001716268715101351,0.00048179356338192314,0.0010728521662808949,0.0054926903845688,-0.003236015929559419,0.0014549217173972543,0.0003511403641532273,0.0019127128837092243,0.002089963641093883,0.0002441353763118592
0.0036127395077154177,0.0023125488972197397,0.04167756887372428,0.00470224453242241,0.0006986653836372012,0.0035919635603886215,0.0024478620020962107,0.0028559706766507834,0.0014733250251060888,0.004403907636730046,-3.12388915831509e-05,0.0011669337164768837,-0.0034835773299453578,1.725524080492275e-05,0.003991293728012035,-0.00017975070864240474,0.0013778323003191494,-0.0016082915647230756,0.004194801056303511,0.0009950407273628787,0.0008618585683047276,0.003708518436674425,0.006635000236471988,-0.0058695643317241775,0.001627073083320254,0.0009007993983042935,0.00040037415004462765
0.003465896910165237,0.004803792425035831,0.00470224453242241,0.03833912533995297,0.003466656757533884,0.00233729152422623,0.0036077412068439884,0.0017260471580271787,0.007101221300649331,0.002314281172179005,0.004749215133350034,-0.0017170350889623535,0.003021336583692624,0.0003234143713372541,0.007809788797064539,-0.0006873209607449683,0.0018266420057546256,-0.003357430169230593,-0.0016965264307637507,0.00120123763486532,0.007962677625558835,5.1977944317981375e-05,-0.004326392439344242,0.004027024720280248,0.0048280474681015005,0.003595488170468766,0.00029922087807991065
0.003424857794431819,0.0006159847604040509,0.0006986653836372012,0.003466656757533884,0.03675333581121435,0.003217273487075063,0.0008009394496858453,0.0021971034933077243,0.007469760340447731,0.0005098126024935673,0.006836078973272769,0.002313581707208154,0.002677256255704858,0.0015924516133226474,0.0011426269316903766,0.0021523778143160872,0.007086422201883377,0.002326868567796524,0.0027829654058260313,0.002192749136219318,0.0039674150633723804,0.002657694025802268,0.0008596196108950601,0.00312707463419912,0.008959532174473765,0.004459938385807877,0.003795908880836683
0.0019156105696303248,0.00866240089267912,0.0035919635603886215,0.00233729152422623,0.003217273487075063,0.05270012661204413,0.0038355499559615505,0.004814430412621286,0.0012165274589029768,-0.0020159130587991017,0.003646591092373754,-0.0016097481244399543,0.005146266281434313,0.0019050731291374873,-0.002244764154769191,-0.0017912158630728652,0.0010393821661268043,0.004689859169490527,2.6637555440337966e-05,0.0015729622676875215,0.0050162040049031905,0.0029688619442695746,0.002247212545261592,0.006603063103588545,-0.0027549387870947958,-0.0023761404009657807,0.0022955968900319843
0.0010706483563936026,0.0036011469334862223,0.0024478620020962107,0.0036077412068439884,0.0008009394496858453,0.0038355499559615505,0.03384164751052414,0.0017118632213773788,0.005615318067073229,0.000919784028898443,0.0012628910234346775,0.0007708562544781672,0.0025977450690741425,0.004741170471723345,0.003560778906600965,0.003916769592395265,-0.0040832880112333285,0.0008280198837007548,0.003675335444143034,0.002424828362822112,-0.0012739846299794503,0.0018002345374996155,0.006020428293736446,0.008186078524212333,0.0043938076288587875,0.0004963810802063454,-0.00083833753762838
0.0016395537134248973,0.0007120866978800443,0.0028559706766507834,0.0017260471580271787,0.0021971034933077243,0.004814430412621286,0.0017118632213773788,0.04471859897791872,0.002830945903681096,0.004238366886947571,0.007688162311547734,0.004616776445730317,0.003075983585599666,0.0035508603351358326,0.005915504110447251,0.0022665208199505694,9.839544845207911e-05,1.1972746545578896e-05,0.0021597404864822627,0.0005014566802245386,0.0061234336067577345,0.0008137890176580154,0.0018679387241798623,0.0009794141677237568,-1.6533198107799912e-05,-0.0018128638706887343,0.0028245885352676035
0.0006874459458069996,0.0029711060070967254,0.0014733250251060888,0.007101221300649331,0.007469760340447731,0.0012165274589029768,0.005615318067073229,0.002830945903681096,0.03952014742111528,-0.00011815663923367284,0.0033203717803876338,0.0025064443579586046,0.004783197250232183,-0.0021521624750657597,0.0070119301301563505,0.002890648101576755,-0.000562825729661712,0.0018129567585468806,0.0042961772851794035,-0.0016029072093463228,0.009173709028570311,0.008141496743661714,-0.00014938801332208288,0.0017741382406315602,0.0036309401302448423,0.008492292895300305,0.003980213989076225
0.00027714051995551196,-0.003433883113366282,0.004403907636730046,0.002314281172179005,0.0005098126024935673,-0.0020159130587991017,0.000919784028898443,0.004238366886947571,-0.00011815663923367284,0.042524064732493705,0.009029163255941065,0.0016288523942567979,-0.0006541539078989897,0.006005468522255232,-0.003651658805829088,-0.005295823124968266,-0.0005236912125738289,0.004788003491007784,0.003401675146358653,-0.0022023213683766197,-0.0002849731565541622,0.0007452242365533509,0.0028811340530916435,0.001311996566514311,-0.00306232487844344,-6.972252439580882e-05,0.0019494764451353198
0.0012913773593507824,0.00019770477770514328,-3.12388915831509e-05,0.004749215133350034,0.006836078973272769,0.003646591092373754,0.0012628910234346775,0.007688162311547734,0.0033203717803876338,0.009029163255941065,0.03393875856705605,0.0023494780240619585,-0.00040515077700506745,0.00037020785438048,0.0005356816212587776,0.0010350469795552559,0.004439690255738388,0.004607430802293419,0.0007595480703288056,0.0011518773453188668,0.004676123196448823,0.003424590112997848,-0.001371713654592887,0.005822746460975012,0.003704263460639793,0.00038686204637965204,0.00028366998171417464
0.004177407517230513,0.002688021534084844,0.0011669337164768837,-0.0017170350889623535,0.002313581707208154,-0.0016097481244399543,0.0007708562544781672,0.004616776445730317,0.0025064443579586046,0.0016288523942567979,0.0023494780240619585,0.033190009105593596,0.0019608938098242606,0.0004882099797393468,0.0035907007971807308,-0.00014527986841943695,-0.001003564835391483,0.001949278758009672,0.0005695054985416928,0.0014765464888909486,0.0053022419538427115,0.0009768236825369305,0.0024728974959114486,-0.002472212162809695,0.00481719443972394,0.006468709939890408,-0.001897332212537204
0.0033550737544223307,0.0049925403497234865,-0.0034835773299453578,0.003021336583692624,0.002677256255704858,0.005146266281434313,0.0025977450690741425,0.003075983585599666,0.004783197250232183,-0.0006541539078989897,-0.00040515077700506745,0.0019608938098242606,0.03887609703661374,0.003149385716836959,0.003912415555958759,-0.00122607812054394,0.007736017980203483,-0.002933505654892313,0.006145520299482802,0.0007175636260006547,0.0003305204510478251,-0.0030697520866395118,0.003958844004913713,0.004563206184043177,-0.002598479575932266,0.003271379904585453,0.003091645933707225
