0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
-0.05222080769232304,0.11573166439964375,-0.04366261572587038,-0.05766621818397501,-0.08477295389321005,0.288288677396746,-0.16847313543970185,-0.012640350188073649,-0.30599132045230915,0.16664336691120848,0.2915942176597494,0.21249847103137465,-0.2587491329309342,-0.15943881683003544,-0.07904566974155605,-0.1554992283407953,0.02790170369203455,-0.3875588662043213,0.13263013668428042,-0.07287067375243195,0.31331336523823533,0.020361516083055992,0.23949300462740444,0.25470204699394355,-0.13790254814926212,-0.20841740374959425,-0.16816037631091493
0.03789147344945677,0.016547307192422367,0.08752444219314086,0.26605542407929583,0.19354518602128717,0.07459440788377059,0.03759717783639352,0.08037166540007755,0.014068274723628149,-0.1798943496671418,-0.08331781927465604,0.0010327413241102146,0.0809040346708162,0.03572001871704264,0.13390202014403846,0.2461878772737064,0.3114776722037632,0.07557138301904476,-0.2726411811476911,-0.0004428410729921395,0.6327937207016809,-0.031060051258093902,-0.15075433152085932,-0.05844457408337822,-0.18691434736224594,0.06419993070062432,-0.3153222492585881
-0.0026846328255912223,-0.036761132817164296,-0.09167402508794392,-0.15772931222458067,0.34301539592403424,-0.006207458503356427,-0.19012483711221762,-0.33398542235734036,-0.29556851743485085,-0.2598340101197934,0.10753117576763663,-0.18478668231235396,0.1999985229581123,-0.1984637848457196,-0.26459300870198227,-0.12327354749454777,-0.007983767641559449,-0.04783323230150219,-0.1856802998217086,0.15493956946745285,-0.23600081170771703,-0.27303105795316357,-0.03883403939818764,-0.166714512191005,-0.19879207824321599,-0.009027577546346954,-0.27351627321139793
0.06334875528295472,0.19060285223612564,-0.06852189561627332,0.12068748488087348,-0.01856153842462426,0.1142074229366795,0.13244579914010943,0.2313436427136584,-0.3031380626911795,0.0605973283532037,-0.025684260782189855,-0.0005636417239990829,0.4679917941736997,-0.15288714976488527,-0.20988352567649782,0.03479359337814747,0.11100195016336022,0.16948398326200237,0.2949184376100588,-0.316421789435112,0.04458682685355691,-0.0864738115445333,0.200712194994747,-0.15359285790279287,-0.23163602532912056,0.18032888623397042,0.2905312790545308
0.02705682996835734,0.17472553628255796,-0.04691417976220583,0.12733137800411176,-0.26082944565912863,-0.1624837327892923,0.08716393791743034,-0.08110398073350983,-0.14139529260394476,-0.12139788069289131,-0.025488323964528357,0.0010353181691160336,-0.3251369590963212,0.11144650398899285,-0.3221560459170314,0.19897509681471667,-0.4474374175593229,0.2259786600025696,0.21694720323457356,0.2035039510391764,0.16392832746585798,-0.15010695395862939,0.01955506896157229,0.00479315080843137,-0.07965891541536033,0.3210510164996771,-0.21412552160941065
0.03550233753543986,-0.10442716788526459,0.6685644901294588,0.20205337120744876,0.0013069050343435167,0.11091066858220577,-0.03739226195681854,0.08221910605539147,-0.2657406920349177,-0.41110721952508966,0.20779246519099742,-0.1594601773771128,-0.07143785086145882,0.04056688055596366,0.053511135446961844,-0.01926341509956225,0.02840949223123136,0.06260968921579704,0.17251759489487956,-0.09407098766660031,-0.18711621064911163,0.1063161213791103,-0.10248582836280373,0.23350597517094218,0.07520479087344878,0.008889220960130229,0.030592190967025673
-0.020224412084981273,0.06243866253914223,0.09464536925521533,0.0708426925818842,0.06040753245411593,0.2189669477222633,0.2726885717012742,-0.21911408114007047,0.17134082134584339,0.1672775563595021,0.12167296746833776,-0.22206817782987423,0.130537498391186,0.06666860771113102,-0.06953738228219498,0.0782476842711357,0.22103209872533122,-0.2009108720048828,-0.06815378849093987,0.24695178431929216,-0.025993927019355753,-0.21094847417552492,0.33952098471428227,0.29404198429046163,0.26029680724170484,0.4289653327302004,0.017974505330396805
0.041086955944383684,-0.09488263628630673,0.042187589726742615,-0.0874387375388867,-0.04444001923363967,-0.021728898131626415,-0.06646481500982852,0.13683869934381054,-0.2689571020894609,0.2706740526425024,-0.27752562259247043,-0.6284916362261016,-0.3045373455543199,-0.25067925253154066,0.18297006367205734,-0.1206487387903622,-0.010818770222122376,0.0888194756460391,-0.179890757039881,0.06145316115140354,0.08571633776528205,0.12704283723217427,0.13003527967259987,-0.02371883077164983,-0.14316159736896125,0.1360433238987794,0.09459102720851721
0.07478421202021902,0.3119609622391709,-0.05792723219518371,0.08382749755080621,0.06623935619652824,-0.18350608074919272,0.11812404046720934,0.04980434233590367,-0.1374563513952986,0.1883788678512976,0.20668933323092756,-0.219784989018851,0.04085172500961621,0.43989160631942664,-0.06619983740750895,-0.012953807862665393,0.0946211844402031,0.24100360050679165,-0.1419011598609909,-0.135327164728742,-0.1568589099030448,0.22627742679786178,0.2751838178815133,-0.0006265155280625649,0.08014223060406096,-0.3184843572875193,-0.34957921671019027
-0.023661665636874225,-0.25830833682950693,-0.0596090970623872,-0.4253706383377654,-0.16707288736262188,-0.1828838499840666,0.2941070899218357,-0.09990420966139753,-0.26208310770107485,0.08400840001864478,-0.027215906585516304,0.11200100680575784,0.22999084717286708,-0.002339178878404911,0.08054815787758988,0.15801210292165732,0.012390094295560759,0.03700096572534753,-0.07274032894771722,-0.19277440321195857,-0.025317543039486693,0.16430754362415903,-0.20782488678490718,0.45342902176594385,-0.12583644716129144,0.17989674569325015,-0.219991954951466
